,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,nome,data_lancamento,Popularidade Musica,Artista,ano_lancamento,mes_lancamento,dia_semana_lancamento,Popularidade Artista,Seguidores,Estilos
54,0.52,0.852,0,-5.866,1,0.0543,0.00237,5.79e-05,0.0733,0.234,140.267,audio_features,58ge6dfP91o9oXMzq3XkIS,spotify:track:58ge6dfP91o9oXMzq3XkIS,https://api.spotify.com/v1/tracks/58ge6dfP91o9oXMzq3XkIS,https://api.spotify.com/v1/audio-analysis/58ge6dfP91o9oXMzq3XkIS,253587,4,505,2007-04-24,82,Arctic Monkeys,2007.0,4.0,1.0,82,14770606,"['garage rock', 'permanent wave', 'rock', 'sheffield indie']"
55,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,audio_features,6HU7h9RYOaPRFeh0R3UeAr,spotify:track:6HU7h9RYOaPRFeh0R3UeAr,https://api.spotify.com/v1/tracks/6HU7h9RYOaPRFeh0R3UeAr,https://api.spotify.com/v1/audio-analysis/6HU7h9RYOaPRFeh0R3UeAr,215507,4,deja vu,2021-05-21,88,Olivia Rodrigo,2021.0,5.0,4.0,85,17772863,['pop']
56,0.773,0.742,5,-3.678,0,0.046,0.0206,0.0,0.0754,0.571,114.071,audio_features,0HqZX76SFLDz2aW8aiqi7G,spotify:track:0HqZX76SFLDz2aW8aiqi7G,https://api.spotify.com/v1/tracks/0HqZX76SFLDz2aW8aiqi7G,https://api.spotify.com/v1/audio-analysis/0HqZX76SFLDz2aW8aiqi7G,165265,4,Bones,2022-03-11,88,Imagine Dragons,2022.0,3.0,4.0,86,40637595,"['modern rock', 'rock']"
57,0.83,0.739,7,-5.395,0,0.0627,0.136,2.11e-06,0.162,0.631,97.993,audio_features,4srcMdbm2qzVG98tJajHxp,spotify:track:4srcMdbm2qzVG98tJajHxp,https://api.spotify.com/v1/tracks/4srcMdbm2qzVG98tJajHxp,https://api.spotify.com/v1/audio-analysis/4srcMdbm2qzVG98tJajHxp,240413,4,Pantysito,2022-03-18,87,Alejo,2022.0,3.0,4.0,69,19681,['reggaeton']
58,0.559,0.559,11,-6.425,1,0.0358,0.0145,0.0,0.138,0.338,72.498,audio_features,2m6Ko3CY1qXNNja8AlugNc,spotify:track:2m6Ko3CY1qXNNja8AlugNc,https://api.spotify.com/v1/tracks/2m6Ko3CY1qXNNja8AlugNc,https://api.spotify.com/v1/audio-analysis/2m6Ko3CY1qXNNja8AlugNc,220780,4,Angel Baby,2021-09-09,83,Troye Sivan,2021.0,9.0,3.0,77,6858936,"['australian pop', 'dance pop', 'pop', 'viral pop']"
59,0.684,0.545,1,-6.885,1,0.121,0.159,0.0,0.102,0.407,143.049,audio_features,1HvTxgCj0mTzQlEo0zLvFb,spotify:track:1HvTxgCj0mTzQlEo0zLvFb,https://api.spotify.com/v1/tracks/1HvTxgCj0mTzQlEo0zLvFb,https://api.spotify.com/v1/audio-analysis/1HvTxgCj0mTzQlEo0zLvFb,135264,4,In My Head,2022-04-01,84,Lil Tjay,2022.0,4.0,4.0,80,5184659,"['brooklyn drill', 'melodic rap', 'nyc rap']"
60,0.593,0.503,8,-6.725,0,0.22,0.293,0.0,0.405,0.71,178.781,audio_features,1SC5rEoYDGUK4NfG82494W,spotify:track:1SC5rEoYDGUK4NfG82494W,https://api.spotify.com/v1/tracks/1SC5rEoYDGUK4NfG82494W,https://api.spotify.com/v1/audio-analysis/1SC5rEoYDGUK4NfG82494W,137704,4,MONTERO (Call Me By Your Name),2021-09-17,84,Lil Nas X,2021.0,9.0,4.0,82,11174940,"['lgbtq+ hip hop', 'pop']"
61,0.703,0.709,1,-4.169,0,0.0433,0.00379,5.43e-05,0.333,0.538,117.941,audio_features,0Q5VnK2DYzRyfqQRJuUtvi,spotify:track:0Q5VnK2DYzRyfqQRJuUtvi,https://api.spotify.com/v1/tracks/0Q5VnK2DYzRyfqQRJuUtvi,https://api.spotify.com/v1/audio-analysis/0Q5VnK2DYzRyfqQRJuUtvi,177187,4,LOVE DIVE,2022-04-05,86,IVE,2022.0,4.0,1.0,70,716094,"['k-pop', 'k-pop girl group']"
62,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,audio_features,7lQ8MOhq6IN2w8EYcFNSUk,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/tracks/7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/audio-analysis/7lQ8MOhq6IN2w8EYcFNSUk,290320,4,Without Me,2002-05-26,88,Eminem,2002.0,5.0,6.0,89,56557250,"['detroit hip hop', 'hip hop', 'rap']"
63,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,audio_features,20on25jryn53hWghthWWW3,spotify:track:20on25jryn53hWghthWWW3,https://api.spotify.com/v1/tracks/20on25jryn53hWghthWWW3,https://api.spotify.com/v1/audio-analysis/20on25jryn53hWghthWWW3,157890,4,Do It To It,2021-08-20,87,ACRAZE,2021.0,8.0,4.0,69,65350,[]
64,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,audio_features,3AJwUDP919kvQ9QcozQPxg,spotify:track:3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/audio-analysis/3AJwUDP919kvQ9QcozQPxg,266773,4,Yellow,2000-07-10,87,Coldplay,2000.0,7.0,0.0,86,36379132,"['permanent wave', 'pop']"
65,0.808,0.697,10,-5.899,1,0.241,0.041,0.0,0.0546,0.554,95.06,audio_features,5gflgO9EPbIBf16n5TKnQS,spotify:track:5gflgO9EPbIBf16n5TKnQS,https://api.spotify.com/v1/tracks/5gflgO9EPbIBf16n5TKnQS,https://api.spotify.com/v1/audio-analysis/5gflgO9EPbIBf16n5TKnQS,232020,4,Yo Voy (feat. Daddy Yankee),2004-05-04,87,Zion & Lennox,2004.0,5.0,1.0,78,6429964,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']"
66,0.789,0.837,10,-3.247,1,0.23,0.125,0.0,0.209,0.476,81.536,audio_features,6bQ5823aHmFVKLZW8E7rRo,spotify:track:6bQ5823aHmFVKLZW8E7rRo,https://api.spotify.com/v1/tracks/6bQ5823aHmFVKLZW8E7rRo,https://api.spotify.com/v1/audio-analysis/6bQ5823aHmFVKLZW8E7rRo,200337,4,Si Quieren Frontear,2022-03-31,85,Duki,2022.0,3.0,3.0,82,6100143,"['argentine hip hop', 'trap argentino', 'trap latino', 'trap triste']"
67,0.787,0.7,4,-4.598,0,0.0768,0.568,0.00051,0.663,0.791,90.02,audio_features,6lX6l7OuA3qrnIRfdsr0dw,spotify:track:6lX6l7OuA3qrnIRfdsr0dw,https://api.spotify.com/v1/tracks/6lX6l7OuA3qrnIRfdsr0dw,https://api.spotify.com/v1/audio-analysis/6lX6l7OuA3qrnIRfdsr0dw,233453,4,Medallo,2021-10-27,86,Blessd,2021.0,10.0,2.0,75,773074,"['reggaeton', 'trap latino']"
68,0.583,0.61,5,-5.639,0,0.0382,0.00425,0.000105,0.14,0.336,114.06,audio_features,3uwnnTQcHM1rDqSfA4gQNz,spotify:track:3uwnnTQcHM1rDqSfA4gQNz,https://api.spotify.com/v1/tracks/3uwnnTQcHM1rDqSfA4gQNz,https://api.spotify.com/v1/audio-analysis/3uwnnTQcHM1rDqSfA4gQNz,214740,4,Cool for the Summer,2015-01-01,85,Demi Lovato,2015.0,1.0,3.0,79,22601167,"['dance pop', 'pop', 'post-teen pop']"
69,0.614,0.644,2,-5.372,0,0.0426,0.0134,7.07e-06,0.117,0.651,160.036,audio_features,0IuVhCflrQPMGRrOyoY5RW,spotify:track:0IuVhCflrQPMGRrOyoY5RW,https://api.spotify.com/v1/tracks/0IuVhCflrQPMGRrOyoY5RW,https://api.spotify.com/v1/audio-analysis/0IuVhCflrQPMGRrOyoY5RW,206772,4,she's all i wanna be,2022-02-04,87,Tate McRae,2022.0,2.0,4.0,80,2854550,['pop']
70,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,audio_features,4iJyoBOLtHqaGxP12qzhQI,spotify:track:4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/tracks/4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/audio-analysis/4iJyoBOLtHqaGxP12qzhQI,198082,4,Peaches (feat. Daniel Caesar & Giveon),2021-03-19,87,Justin Bieber,2021.0,3.0,4.0,90,61989325,"['canadian pop', 'pop']"
71,0.684,0.449,3,-9.738,1,0.611,0.869,0.0,0.0881,0.341,66.165,audio_features,6Z165JvPnS8PYvGW8oLGLc,spotify:track:6Z165JvPnS8PYvGW8oLGLc,https://api.spotify.com/v1/tracks/6Z165JvPnS8PYvGW8oLGLc,https://api.spotify.com/v1/audio-analysis/6Z165JvPnS8PYvGW8oLGLc,157373,4,Flowers,2022-04-14,82,Lauren Spencer-Smith,2022.0,4.0,3.0,71,703906,"['alt z', 'gen z singer-songwriter', 'pop']"
72,0.658,0.453,9,-7.378,0,0.39,0.131,0.0002,0.0848,0.358,126.043,audio_features,3GaGWoU1KfVqgl7vnRHP55,spotify:track:3GaGWoU1KfVqgl7vnRHP55,https://api.spotify.com/v1/tracks/3GaGWoU1KfVqgl7vnRHP55,https://api.spotify.com/v1/audio-analysis/3GaGWoU1KfVqgl7vnRHP55,153960,4,Demasiadas Mujeres,2021-02-26,85,C. Tangana,2021.0,2.0,4.0,75,2027615,['urbano espanol']
73,0.575,0.568,9,-5.509,0,0.03,0.0484,0.000417,0.286,0.37,93.986,audio_features,2K7xn816oNHJZ0aVqdQsha,spotify:track:2K7xn816oNHJZ0aVqdQsha,https://api.spotify.com/v1/tracks/2K7xn816oNHJZ0aVqdQsha,https://api.spotify.com/v1/audio-analysis/2K7xn816oNHJZ0aVqdQsha,206280,4,Softcore,2018-11-02,87,The Neighbourhood,2018.0,11.0,4.0,82,9278025,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']"
74,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,audio_features,4MzXwWMhyBbmu6hOcLVD49,spotify:track:4MzXwWMhyBbmu6hOcLVD49,https://api.spotify.com/v1/tracks/4MzXwWMhyBbmu6hOcLVD49,https://api.spotify.com/v1/audio-analysis/4MzXwWMhyBbmu6hOcLVD49,205090,4,DÁKITI,2020-11-27,81,Bad Bunny,2020.0,11.0,4.0,100,49990931,"['latin', 'reggaeton', 'trap latino']"
75,0.69,0.521,10,-8.492,0,0.339,0.324,0.0,0.0534,0.494,100.028,audio_features,68Dni7IE4VyPkTOH9mRWHr,spotify:track:68Dni7IE4VyPkTOH9mRWHr,https://api.spotify.com/v1/tracks/68Dni7IE4VyPkTOH9mRWHr,https://api.spotify.com/v1/audio-analysis/68Dni7IE4VyPkTOH9mRWHr,292799,4,No Role Modelz,2014-12-09,88,J. Cole,2014.0,12.0,1.0,84,17059992,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']"
76,0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,audio_features,0u2P5u6lvoDfwTYjAADbn4,spotify:track:0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/tracks/0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/audio-analysis/0u2P5u6lvoDfwTYjAADbn4,200186,4,lovely (with Khalid),2018-04-19,87,Billie Eilish,2018.0,4.0,3.0,86,64069052,"['art pop', 'electropop', 'pop']"
77,0.759,0.459,8,-5.187,1,0.0948,0.00323,0.0,0.0906,0.695,109.997,audio_features,1mWdTewIgB3gtBM3TOSFhB,spotify:track:1mWdTewIgB3gtBM3TOSFhB,https://api.spotify.com/v1/tracks/1mWdTewIgB3gtBM3TOSFhB,https://api.spotify.com/v1/audio-analysis/1mWdTewIgB3gtBM3TOSFhB,164442,4,Butter,2021-06-04,85,BTS,2021.0,6.0,4.0,92,50994572,"['k-pop', 'k-pop boy group']"
78,0.743,0.752,4,-4.813,1,0.0414,0.0188,0.0,0.287,0.545,110.015,audio_features,1XGmzt0PVuFgQYYnV2It7A,spotify:track:1XGmzt0PVuFgQYYnV2It7A,https://api.spotify.com/v1/tracks/1XGmzt0PVuFgQYYnV2It7A,https://api.spotify.com/v1/audio-analysis/1XGmzt0PVuFgQYYnV2It7A,231173,4,Payphone,2012-01-01,84,Maroon 5,2012.0,1.0,6.0,84,36737974,['pop']
79,0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,audio_features,0pqnGHJpmpxLKifKRmU6WP,spotify:track:0pqnGHJpmpxLKifKRmU6WP,https://api.spotify.com/v1/tracks/0pqnGHJpmpxLKifKRmU6WP,https://api.spotify.com/v1/audio-analysis/0pqnGHJpmpxLKifKRmU6WP,204347,4,Believer,2017-06-23,87,Imagine Dragons,2017.0,6.0,4.0,86,40637595,"['modern rock', 'rock']"
80,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,audio_features,5QDLhrAOJJdNAmCTJ8xMyW,spotify:track:5QDLhrAOJJdNAmCTJ8xMyW,https://api.spotify.com/v1/tracks/5QDLhrAOJJdNAmCTJ8xMyW,https://api.spotify.com/v1/audio-analysis/5QDLhrAOJJdNAmCTJ8xMyW,199054,4,Dynamite,2020-11-20,86,BTS,2020.0,11.0,4.0,92,50994572,"['k-pop', 'k-pop boy group']"
81,0.426,0.225,8,-12.422,1,0.0291,0.823,0.367,0.11,0.0643,104.506,audio_features,2WL6GQzPuK9Nrpy9XwNEbz,spotify:track:2WL6GQzPuK9Nrpy9XwNEbz,https://api.spotify.com/v1/tracks/2WL6GQzPuK9Nrpy9XwNEbz,https://api.spotify.com/v1/audio-analysis/2WL6GQzPuK9Nrpy9XwNEbz,232204,4,Something In The Way - Remastered,1991-09-24,53,Nirvana,1991.0,9.0,1.0,80,15532964,"['grunge', 'permanent wave', 'rock']"
82,0.714,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002,audio_features,3Wrjm47oTz2sjIgck11l5e,spotify:track:3Wrjm47oTz2sjIgck11l5e,https://api.spotify.com/v1/tracks/3Wrjm47oTz2sjIgck11l5e,https://api.spotify.com/v1/audio-analysis/3Wrjm47oTz2sjIgck11l5e,211560,4,Beggin',2017-12-08,87,Måneskin,2017.0,12.0,4.0,78,6096039,"['indie rock italiano', 'italian pop']"
83,0.687,0.781,1,-4.806,1,0.053,0.0361,0.0,0.0755,0.688,97.014,audio_features,00Blm7zeNqgYLPtW6zg8cj,spotify:track:00Blm7zeNqgYLPtW6zg8cj,https://api.spotify.com/v1/tracks/00Blm7zeNqgYLPtW6zg8cj,https://api.spotify.com/v1/audio-analysis/00Blm7zeNqgYLPtW6zg8cj,193507,4,One Right Now (with The Weeknd),2021-11-05,85,Post Malone,2021.0,11.0,4.0,90,37226818,"['dfw rap', 'melodic rap', 'rap']"
84,0.954,0.367,4,-9.551,0,0.288,0.341,5.48e-06,0.0979,0.372,124.026,audio_features,531KGXtBroSrOX9LVmiIgc,spotify:track:531KGXtBroSrOX9LVmiIgc,https://api.spotify.com/v1/tracks/531KGXtBroSrOX9LVmiIgc,https://api.spotify.com/v1/audio-analysis/531KGXtBroSrOX9LVmiIgc,211935,4,Starlight,2022-03-03,84,Dave,2022.0,3.0,3.0,76,2269116,['uk hip hop']
85,0.746,0.844,11,-3.499,0,0.0359,0.062,0.0,0.149,0.934,123.014,audio_features,6ylDpki1VpIsc525KC1ojF,spotify:track:6ylDpki1VpIsc525KC1ojF,https://api.spotify.com/v1/tracks/6ylDpki1VpIsc525KC1ojF,https://api.spotify.com/v1/audio-analysis/6ylDpki1VpIsc525KC1ojF,189333,4,Tacones Rojos,2022-01-28,78,Sebastian Yatra,2022.0,1.0,4.0,80,19240927,"['colombian pop', 'latin', 'reggaeton colombiano']"
86,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,audio_features,3PfIrDoz19wz7qK7tYeu62,spotify:track:3PfIrDoz19wz7qK7tYeu62,https://api.spotify.com/v1/tracks/3PfIrDoz19wz7qK7tYeu62,https://api.spotify.com/v1/audio-analysis/3PfIrDoz19wz7qK7tYeu62,183290,4,Don't Start Now,2020-03-27,82,Dua Lipa,2020.0,3.0,4.0,88,34505656,"['dance pop', 'pop', 'uk pop']"
87,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,audio_features,3yfqSUWxFvZELEM4PmlwIR,spotify:track:3yfqSUWxFvZELEM4PmlwIR,https://api.spotify.com/v1/tracks/3yfqSUWxFvZELEM4PmlwIR,https://api.spotify.com/v1/audio-analysis/3yfqSUWxFvZELEM4PmlwIR,284200,4,The Real Slim Shady,2000-05-23,86,Eminem,2000.0,5.0,1.0,89,56557250,"['detroit hip hop', 'hip hop', 'rap']"
88,0.594,0.612,8,-6.627,0,0.363,0.835,0.0,0.461,0.687,179.629,audio_features,2gQPv5jvVPqU2a9HhMNO1v,spotify:track:2gQPv5jvVPqU2a9HhMNO1v,https://api.spotify.com/v1/tracks/2gQPv5jvVPqU2a9HhMNO1v,https://api.spotify.com/v1/audio-analysis/2gQPv5jvVPqU2a9HhMNO1v,168020,4,Toxic,2021-10-29,83,BoyWithUke,2021.0,10.0,4.0,77,1540711,[]
89,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,audio_features,3jjujdWJ72nww5eGnfs2E7,spotify:track:3jjujdWJ72nww5eGnfs2E7,https://api.spotify.com/v1/tracks/3jjujdWJ72nww5eGnfs2E7,https://api.spotify.com/v1/audio-analysis/3jjujdWJ72nww5eGnfs2E7,207133,4,Adore You,2019-12-13,86,Harry Styles,2019.0,12.0,4.0,94,21444145,['pop']
90,0.86,0.791,0,-4.784,1,0.0568,0.169,0.000106,0.106,0.887,92.023,audio_features,4r9jkMEnArtWGH2rL2FZl0,spotify:track:4r9jkMEnArtWGH2rL2FZl0,https://api.spotify.com/v1/tracks/4r9jkMEnArtWGH2rL2FZl0,https://api.spotify.com/v1/audio-analysis/4r9jkMEnArtWGH2rL2FZl0,175918,4,A Tu Merced,2020-02-29,85,Bad Bunny,2020.0,2.0,5.0,100,49990931,"['latin', 'reggaeton', 'trap latino']"
91,0.748,0.761,2,-6.621,1,0.102,0.122,6.56e-06,0.0984,0.362,116.041,audio_features,5TMLavqGRKNxgzMBrVpC9R,spotify:track:5TMLavqGRKNxgzMBrVpC9R,https://api.spotify.com/v1/tracks/5TMLavqGRKNxgzMBrVpC9R,https://api.spotify.com/v1/audio-analysis/5TMLavqGRKNxgzMBrVpC9R,179940,4,Mon Amour - Remix,2021-08-18,86,zzoilo,2021.0,8.0,2.0,67,61046,[]
92,0.78,0.719,3,-3.613,0,0.0506,0.302,0.000196,0.0931,0.336,127.962,audio_features,3rdAz1fbUfZxYgaCviYhRo,spotify:track:3rdAz1fbUfZxYgaCviYhRo,https://api.spotify.com/v1/tracks/3rdAz1fbUfZxYgaCviYhRo,https://api.spotify.com/v1/audio-analysis/3rdAz1fbUfZxYgaCviYhRo,199604,4,Todo De Ti,2021-12-10,79,Rauw Alejandro,2021.0,12.0,4.0,89,12033571,"['puerto rican pop', 'trap latino']"
93,0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061,audio_features,3GZD6HmiNUhxXYf8Gch723,spotify:track:3GZD6HmiNUhxXYf8Gch723,https://api.spotify.com/v1/tracks/3GZD6HmiNUhxXYf8Gch723,https://api.spotify.com/v1/audio-analysis/3GZD6HmiNUhxXYf8Gch723,234093,4,Lost,2012-07-10,85,Frank Ocean,2012.0,7.0,1.0,81,9557872,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']"
94,0.755,0.522,2,-4.368,1,0.0575,0.533,0.0,0.0685,0.925,89.96,audio_features,0RiRZpuVRbi7oqRdSMwhQY,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/tracks/0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/audio-analysis/0RiRZpuVRbi7oqRdSMwhQY,157560,4,Sunflower - Spider-Man: Into the Spider-Verse,2019-09-06,80,Post Malone,2019.0,9.0,4.0,90,37226818,"['dfw rap', 'melodic rap', 'rap']"
95,0.603,0.783,6,-4.023,1,0.062,0.449,7.96e-06,0.119,0.775,172.041,audio_features,37y7iDayfwm3WXn5BiAoRk,spotify:track:37y7iDayfwm3WXn5BiAoRk,https://api.spotify.com/v1/tracks/37y7iDayfwm3WXn5BiAoRk,https://api.spotify.com/v1/audio-analysis/37y7iDayfwm3WXn5BiAoRk,173104,4,Dark Red,2017-02-20,86,Steve Lacy,2017.0,2.0,0.0,75,1325734,['afrofuturism']
96,0.786,0.748,4,-7.568,0,0.162,0.267,3.76e-06,0.0729,0.562,133.967,audio_features,123hB20IVD2yw1NMIgrqb3,spotify:track:123hB20IVD2yw1NMIgrqb3,https://api.spotify.com/v1/tracks/123hB20IVD2yw1NMIgrqb3,https://api.spotify.com/v1/audio-analysis/123hB20IVD2yw1NMIgrqb3,136120,4,İmdat,2022-04-15,80,cakal,2022.0,4.0,4.0,73,775190,['turkce drill']
97,0.727,0.739,8,-3.805,1,0.0411,0.365,0.00137,0.161,0.533,93.005,audio_features,2Xr1dTzJee307rmrkt8c0g,spotify:track:2Xr1dTzJee307rmrkt8c0g,https://api.spotify.com/v1/tracks/2Xr1dTzJee307rmrkt8c0g,https://api.spotify.com/v1/audio-analysis/2Xr1dTzJee307rmrkt8c0g,145800,4,love nwantiti (ah ah ah),2019-08-30,86,CKay,2019.0,8.0,4.0,74,809657,['afro r&b']
98,0.782,0.711,5,-5.383,0,0.0558,0.585,8.26e-06,0.26,0.771,116.049,audio_features,5IQvs70wHdurk63TnCV6ZP,spotify:track:5IQvs70wHdurk63TnCV6ZP,https://api.spotify.com/v1/tracks/5IQvs70wHdurk63TnCV6ZP,https://api.spotify.com/v1/audio-analysis/5IQvs70wHdurk63TnCV6ZP,211827,4,We Made It,2022-04-22,79,t-low,2022.0,4.0,4.0,73,239823,"['german hip hop', 'german trap']"
99,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,audio_features,7qEHsqek33rTcFNT9PFqLf,spotify:track:7qEHsqek33rTcFNT9PFqLf,https://api.spotify.com/v1/tracks/7qEHsqek33rTcFNT9PFqLf,https://api.spotify.com/v1/audio-analysis/7qEHsqek33rTcFNT9PFqLf,182161,4,Someone You Loved,2019-05-17,85,Lewis Capaldi,2019.0,5.0,4.0,76,9621994,"['pop', 'uk pop']"
100,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016,audio_features,2tpWsVSb9UEmDRxAl1zhX1,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,https://api.spotify.com/v1/tracks/2tpWsVSb9UEmDRxAl1zhX1,https://api.spotify.com/v1/audio-analysis/2tpWsVSb9UEmDRxAl1zhX1,257267,4,Counting Stars,2013-01-01,84,OneRepublic,2013.0,1.0,1.0,81,13797848,"['dance pop', 'piano rock', 'pop', 'pop rock']"
101,0.577,0.45,0,-8.516,0,0.0834,0.357,0.0,0.111,0.83,205.863,audio_features,52xJxFP6TqMuO4Yt0eOkMz,spotify:track:52xJxFP6TqMuO4Yt0eOkMz,https://api.spotify.com/v1/tracks/52xJxFP6TqMuO4Yt0eOkMz,https://api.spotify.com/v1/audio-analysis/52xJxFP6TqMuO4Yt0eOkMz,216120,4,We Don't Talk About Bruno,2021-11-19,84,Carolina Gaitán - La Gaita,2021.0,11.0,4.0,66,37538,[]
102,0.489,0.918,1,-4.502,1,0.0554,3.53e-05,7.64e-05,0.0908,0.691,116.731,audio_features,0gucTLf7trAf37Ua1uAyAu,spotify:track:0gucTLf7trAf37Ua1uAyAu,https://api.spotify.com/v1/tracks/0gucTLf7trAf37Ua1uAyAu,https://api.spotify.com/v1/audio-analysis/0gucTLf7trAf37Ua1uAyAu,300893,4,Smells Like Teen Spirit - Remastered,1991-09-24,58,Nirvana,1991.0,9.0,1.0,80,15532964,"['grunge', 'permanent wave', 'rock']"
103,0.814,0.628,7,-7.178,1,0.221,0.167,0.0,0.101,0.677,123.977,audio_features,7mFj0LlWtEJaEigguaWqYh,spotify:track:7mFj0LlWtEJaEigguaWqYh,https://api.spotify.com/v1/tracks/7mFj0LlWtEJaEigguaWqYh,https://api.spotify.com/v1/audio-analysis/7mFj0LlWtEJaEigguaWqYh,201334,4,Sweetest Pie,2022-03-11,87,Megan Thee Stallion,2022.0,3.0,4.0,80,6691972,"['dance pop', 'houston rap', 'pop', 'trap queen']"
104,0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-05,0.108,0.429,176.089,audio_features,0fea68AdmYNygeTGI4RC18,spotify:track:0fea68AdmYNygeTGI4RC18,https://api.spotify.com/v1/tracks/0fea68AdmYNygeTGI4RC18,https://api.spotify.com/v1/audio-analysis/0fea68AdmYNygeTGI4RC18,242573,4,LA CANCIÓN,2019-06-28,85,J Balvin,2019.0,6.0,4.0,87,34250137,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
105,0.728,0.697,5,-4.125,1,0.0456,0.0556,0.0,0.282,0.87,143.986,audio_features,5g7sDjBhZ4I3gcFIpkrLuI,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,https://api.spotify.com/v1/tracks/5g7sDjBhZ4I3gcFIpkrLuI,https://api.spotify.com/v1/audio-analysis/5g7sDjBhZ4I3gcFIpkrLuI,233653,4,Locked out of Heaven,2012-12-05,55,Bruno Mars,2012.0,12.0,2.0,86,41162901,"['dance pop', 'pop']"
106,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,audio_features,2J2Z1SkXYghSajLibnQHOa,spotify:track:2J2Z1SkXYghSajLibnQHOa,https://api.spotify.com/v1/tracks/2J2Z1SkXYghSajLibnQHOa,https://api.spotify.com/v1/audio-analysis/2J2Z1SkXYghSajLibnQHOa,217747,4,Unstoppable,2016-01-29,79,Sia,2016.0,1.0,4.0,82,23577874,"['australian dance', 'australian pop', 'pop']"
107,0.68,0.428,6,-8.107,0,0.135,0.376,0.000344,0.355,0.334,98.222,audio_features,0oA9wBGDY4uyILLg4GymWP,spotify:track:0oA9wBGDY4uyILLg4GymWP,https://api.spotify.com/v1/tracks/0oA9wBGDY4uyILLg4GymWP,https://api.spotify.com/v1/audio-analysis/0oA9wBGDY4uyILLg4GymWP,269333,4,Tom's Diner,2019-06-28,84,AnnenMayKantereit,2019.0,6.0,4.0,69,1390933,"['cologne indie', 'german singer-songwriter']"
108,0.534,0.725,1,-3.906,1,0.046,0.091,0.0,0.0264,0.55,88.098,audio_features,3Kkjo3cT83cw09VJyrLNwX,spotify:track:3Kkjo3cT83cw09VJyrLNwX,https://api.spotify.com/v1/tracks/3Kkjo3cT83cw09VJyrLNwX,https://api.spotify.com/v1/audio-analysis/3Kkjo3cT83cw09VJyrLNwX,225149,4,Oh My God,2021-11-19,85,Adele,2021.0,11.0,4.0,84,39154839,"['british soul', 'pop', 'pop soul', 'uk pop']"
109,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,audio_features,02VBYrHfVwfEWXk5DXyf0T,spotify:track:02VBYrHfVwfEWXk5DXyf0T,https://api.spotify.com/v1/tracks/02VBYrHfVwfEWXk5DXyf0T,https://api.spotify.com/v1/audio-analysis/02VBYrHfVwfEWXk5DXyf0T,242096,4,Leave The Door Open,2021-11-11,85,Bruno Mars,2021.0,11.0,3.0,86,41162901,"['dance pop', 'pop']"
